trip_start_timestamp,trip_total,trip_pooled,trip_miles,cases_total,deaths_total,hospitalizations_total,cases_age_18_29,cases_age_60_69,year,month
2020-01-01,15.565176056467164,1.1280046783334752,6.7981603568184665,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-02,15.70043216631098,1.1361152818197948,7.199197610643183,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-03,14.66412351259807,1.1317939017110503,6.662156628625603,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-04,14.376645866358462,1.107067288875857,6.417038660390503,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-05,15.278691946397815,1.117686576086684,7.191659888827871,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-06,17.128248132406092,1.1429603234991437,7.639364767245165,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-07,16.11197838885251,1.1466046516335762,7.071469398786669,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-08,15.92249150580846,1.1474603896695363,6.815600760259845,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-09,16.38800209190783,1.1378561244912355,7.015377133704014,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-10,15.882860206146276,1.1416475805564852,6.61692390791658,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-11,14.069047367457573,1.1326203475678718,5.843904050401046,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-12,15.963020960881805,1.1400534431156248,7.263868072864168,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-13,17.710474318605023,1.1410009993266808,7.682205348565144,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-14,16.388532227788875,1.1431926546444755,6.944514985264534,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-15,16.438385229177474,1.1396078253539623,6.831599641262227,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-16,16.967102956496635,1.1389823532911685,7.013594812408152,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-17,17.215095127262586,1.1588745302723398,6.728781720282803,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-18,15.214421254860245,1.1379912850539946,6.2179104328008785,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-19,14.602179637111654,1.1512982861909873,6.285374732063483,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-20,16.841714559956504,1.1436098416889056,7.330201326524178,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-21,16.95728355571593,1.1540616143401716,7.267413294997745,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-22,16.418406946422866,1.1470395380439762,6.943242716588816,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-23,16.846042539861045,1.1514553293487788,6.972557456994036,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-24,16.30498376754132,1.1533640632156124,6.626212280983473,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-25,14.622754184001186,1.1274821323058293,6.138081671670657,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-26,15.511195709528206,1.1368688313065187,7.009563026451565,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-27,17.40704961117029,1.1462084198386409,7.543850486160923,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-28,16.354137210976308,1.1462019467778155,6.963386102252543,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-29,16.564870085295393,1.1401791333939917,6.981259384606045,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-30,16.94383684418771,1.1377849046258266,7.139247422750897,0.0,0.0,0.0,0.0,0.0,2020,1
2020-01-31,16.221153477239938,1.148465729249946,6.718336279107045,0.0,0.0,0.0,0.0,0.0,2020,1
2020-02-01,14.551186024850747,1.1247930123532222,6.159656390842245,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-02,15.301837354272163,1.133852554927935,6.894564565935387,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-03,17.531502735763787,1.1421924280662257,7.638858701863415,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-04,16.27277545389762,1.1403549403772637,6.968682545559432,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-05,16.44633615643511,1.1405132201361683,6.88006073638942,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-06,17.062524270960136,1.1473140763637633,6.9718985552804185,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-07,16.498941429375762,1.1334054840926937,6.795690969066165,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-08,14.714944458407645,1.1057764820979623,6.169041966158832,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-09,15.664550707003537,1.1182226411377858,6.995770924107558,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-10,17.894648154496483,1.1290061806923912,7.7631575866854226,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-11,16.70789749827681,1.1309772794941608,7.095607016032967,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-12,16.77820523960555,1.1300018815496484,6.917001177491902,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-13,17.509015478635305,1.1453784847485071,6.898164043766768,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-14,17.444105229090546,1.1515915171363005,6.403711438938585,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-15,15.566269958926885,1.1065826949728548,6.009919560866663,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-16,16.050845105931696,1.111547138948842,6.571889848159167,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-17,18.008864917326758,1.1211291298259654,7.5131798751373635,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-18,17.503293269947747,1.1249924492635524,7.4431516407823715,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-19,17.002392474518174,1.1184499825977223,7.078124628786994,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-20,17.095809629534525,1.1167247933025015,6.938649605076691,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-21,16.781564378773037,1.1154077464227388,6.728414833267741,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-22,15.103453462618196,1.0894351908788102,6.247202582618005,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-23,16.26661207325733,1.0991766134691952,7.223523392271595,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-24,17.81291021089222,1.1115244129550057,7.724904396605294,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-25,16.475484521165296,1.1214392329539828,6.989806442052142,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-26,16.587711115715493,1.1317045521372764,6.895486698835536,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-27,17.219282241330138,1.126760486769833,7.1472852345621165,0.0,0.0,0.0,0.0,0.0,2020,2
2020-02-28,17.037365825693552,1.1322749595177155,6.800704669324567,0.0,0.0,0.0,0.0,0.0,2020,2
2020-03-01,16.44339964747377,1.1116273704116928,7.14087464245695,0.0,0.0,2.0,0.0,0.0,2020,3
2020-03-02,17.740635634212662,1.1263816080722833,7.6523228776423835,0.0,0.0,1.0,0.0,0.0,2020,3
2020-03-03,16.701036139635125,1.123915212665416,7.1209326137570725,0.0,0.0,3.0,0.0,0.0,2020,3
2020-03-04,16.75715130114086,1.1232811750756768,7.115731240662305,1.0,0.0,2.0,0.0,0.0,2020,3
2020-03-05,17.18972613247095,1.1151350306912828,7.2149311632292354,1.0,0.0,6.0,0.0,0.0,2020,3
2020-03-06,16.431187161300755,1.1257204844279558,6.804360710623814,3.0,0.0,2.0,0.0,1.0,2020,3
2020-03-07,15.034204088346778,1.106172628325529,6.338908003529828,3.0,0.0,3.0,0.0,0.0,2020,3
2020-03-08,16.082328656938053,1.1264924894820332,7.11809626574508,3.0,0.0,7.0,0.0,0.0,2020,3
2020-03-09,17.02245301530727,1.1399588544018662,7.239091373843955,5.0,0.0,3.0,0.0,0.0,2020,3
2020-03-10,15.977739032636366,1.1346057885078538,6.850349084570378,11.0,0.0,5.0,2.0,0.0,2020,3
2020-03-11,15.965232856677964,1.1310506934369249,6.820417262375443,13.0,0.0,7.0,4.0,2.0,2020,3
2020-03-12,16.223884305347116,1.1227470630526541,7.00032912783968,21.0,0.0,7.0,6.0,3.0,2020,3
2020-03-13,15.610657056886186,1.1187792759203368,6.648292639740014,32.0,0.0,8.0,4.0,5.0,2020,3
2020-03-14,13.948563088943342,1.0913034847892755,5.871409465500054,31.0,0.0,9.0,9.0,3.0,2020,3
2020-03-15,15.020521271749669,1.1007799992732177,7.0094368709304575,40.0,0.0,21.0,3.0,5.0,2020,3
2020-03-16,15.992129585218649,1.1176987374752283,7.2881025476983075,77.0,1.0,14.0,13.0,7.0,2020,3
2020-03-17,15.987773129325348,1.050925103311212,7.127209602012687,96.0,1.0,24.0,15.0,19.0,2020,3
2020-03-18,15.905422243993707,1.0006995258353328,6.743170638196031,162.0,1.0,39.0,31.0,18.0,2020,3
2020-03-19,15.702762700287517,1.0005021134312715,6.684873283311515,184.0,2.0,36.0,34.0,18.0,2020,3
2020-03-20,15.731734583130677,1.0002520693147523,6.678276703317455,155.0,0.0,52.0,23.0,27.0,2020,3
2020-03-21,15.097435131569672,1.0000477827501504,6.563463539728901,125.0,2.0,62.0,18.0,16.0,2020,3
2020-03-22,15.155463884047133,1.0,6.759417666328236,168.0,2.0,68.0,23.0,24.0,2020,3
2020-03-23,15.506191644418056,1.0,6.7802208781466575,290.0,3.0,101.0,46.0,30.0,2020,3
2020-03-24,15.158543736373923,1.0,6.555939859537491,350.0,2.0,119.0,59.0,61.0,2020,3
2020-03-25,14.986258390177579,1.0,6.505471719292853,367.0,5.0,124.0,51.0,33.0,2020,3
2020-03-26,14.932525947296007,1.0,6.471064912827539,413.0,2.0,132.0,65.0,53.0,2020,3
2020-03-27,14.918447889305234,1.0,6.454852316505589,404.0,8.0,154.0,43.0,49.0,2020,3
2020-03-28,14.43110457775402,1.0000246732438611,6.330183518847046,248.0,4.0,131.0,27.0,38.0,2020,3
2020-03-29,14.393868343416154,1.0,6.444059437849876,282.0,20.0,130.0,29.0,50.0,2020,3
2020-03-30,14.930599060101821,1.0000334941050375,6.574745394139607,439.0,12.0,158.0,54.0,59.0,2020,3
2020-03-31,14.878101476892985,1.0,6.487743180516793,490.0,16.0,161.0,57.0,69.0,2020,3
2020-04-01,14.644091580681375,1.0,6.347003555920717,461.0,24.0,181.0,57.0,91.0,2020,4
2020-04-02,14.726389127718846,1.0,6.414440592013425,437.0,15.0,170.0,59.0,58.0,2020,4
2020-04-03,14.803427999280842,1.0000244226191288,6.464695161081343,466.0,24.0,160.0,71.0,79.0,2020,4
2020-04-04,14.216314313597216,1.0,6.254135151871443,327.0,22.0,159.0,34.0,63.0,2020,4
2020-04-05,14.337963462921927,1.0,6.4331337997870754,292.0,26.0,147.0,31.0,42.0,2020,4
2020-04-06,14.825790074721024,1.0,6.584574499863307,583.0,22.0,200.0,78.0,94.0,2020,4
2020-04-07,14.719946662688315,1.0,6.433348091652746,556.0,25.0,194.0,83.0,80.0,2020,4
2020-04-08,14.589072073792716,1.0,6.321571308796419,705.0,36.0,172.0,86.0,129.0,2020,4
2020-04-09,14.652436876964536,1.0,6.403223366822218,574.0,25.0,150.0,83.0,74.0,2020,4
2020-04-10,14.72793457821812,1.0,6.420879839600543,571.0,32.0,155.0,80.0,85.0,2020,4
2020-04-11,14.243428392874115,1.0,6.267924907692728,397.0,33.0,142.0,53.0,54.0,2020,4
2020-04-12,14.35366026193912,1.0,6.475517402640383,341.0,33.0,136.0,32.0,46.0,2020,4
2020-04-13,14.874083741695891,1.0000316856963969,6.541947656662488,694.0,32.0,153.0,99.0,91.0,2020,4
2020-04-14,14.686283041197829,1.0,6.453141216669626,666.0,33.0,166.0,102.0,78.0,2020,4
2020-04-15,14.761171121609195,1.0000657163455269,6.411150911597992,631.0,31.0,149.0,92.0,86.0,2020,4
2020-04-16,14.907746031949413,1.000031112217323,6.548479158968132,678.0,31.0,152.0,118.0,94.0,2020,4
2020-04-17,15.113727485104985,1.0,6.596582473769987,775.0,43.0,148.0,129.0,118.0,2020,4
2020-04-18,14.61186904742926,1.0,6.529313279149211,535.0,39.0,161.0,89.0,81.0,2020,4
2020-04-19,14.671151507863131,1.0,6.628993292759208,459.0,35.0,158.0,66.0,75.0,2020,4
2020-04-20,15.040380680362434,1.0,6.6596457920419585,990.0,40.0,181.0,158.0,122.0,2020,4
2020-04-21,14.954305689007699,1.000067313045899,6.595401641286784,875.0,36.0,171.0,148.0,109.0,2020,4
2020-04-22,14.853425007125232,1.0,6.5293586076091605,1055.0,45.0,145.0,169.0,150.0,2020,4
2020-04-23,14.939775668753276,1.0,6.587569831945228,1467.0,36.0,167.0,193.0,245.0,2020,4
2020-04-24,15.083528511061369,1.0,6.613632216463661,1074.0,54.0,168.0,177.0,158.0,2020,4
2020-04-25,14.47474630513998,1.0000409990711716,6.346749510759604,638.0,38.0,118.0,122.0,67.0,2020,4
2020-04-26,14.653878873465535,1.0,6.589425165289992,433.0,51.0,129.0,83.0,57.0,2020,4
2020-04-27,15.07973709155363,1.0000260364206428,6.669810069084827,1157.0,35.0,169.0,234.0,125.0,2020,4
2020-04-28,15.056283406190119,1.0000221759772254,6.629989186030056,1323.0,56.0,174.0,247.0,156.0,2020,4
2020-04-29,14.943919781532927,1.0,6.426279721606464,1151.0,44.0,157.0,208.0,118.0,2020,4
2020-04-30,15.149735018540056,1.0000346451690658,6.641012620537733,1274.0,40.0,168.0,230.0,150.0,2020,4
2020-05-01,15.39094174113368,1.0000214244771548,6.700417155626448,1175.0,39.0,140.0,224.0,134.0,2020,5
2020-05-02,15.029839888279856,1.0,6.580463011947333,719.0,49.0,166.0,142.0,74.0,2020,5
2020-05-03,15.165724215476489,1.0,6.818630867589008,466.0,45.0,138.0,97.0,66.0,2020,5
2020-05-04,15.222418945967867,1.0000690215522443,6.730986035830148,1122.0,48.0,127.0,218.0,109.0,2020,5
2020-05-05,14.90881256415309,1.0,6.495236017207227,1090.0,58.0,156.0,206.0,125.0,2020,5
2020-05-06,15.134650454283026,1.0000553870926037,6.683913324687683,968.0,44.0,133.0,187.0,93.0,2020,5
2020-05-07,15.269184575947346,1.0,6.758557590507152,940.0,49.0,140.0,179.0,116.0,2020,5
2020-05-08,15.318380082866671,1.0,6.716606346833616,921.0,44.0,98.0,168.0,82.0,2020,5
2020-05-09,14.881324955768616,1.0,6.603516984912537,520.0,53.0,97.0,104.0,54.0,2020,5
2020-05-10,15.147955213872015,1.0,6.819509894694434,306.0,38.0,99.0,59.0,41.0,2020,5
2020-05-11,15.461239783239328,1.0,6.871660803185692,1017.0,38.0,128.0,206.0,118.0,2020,5
2020-05-12,15.230690038980606,1.0,6.697971438396911,942.0,46.0,124.0,177.0,92.0,2020,5
2020-05-13,15.305089084667886,1.0000355664456335,6.724889902316295,877.0,45.0,124.0,189.0,96.0,2020,5
2020-05-14,15.411677017364859,1.0,6.735696324531663,778.0,45.0,131.0,167.0,95.0,2020,5
2020-05-15,15.772598444873461,1.0,6.847103869385532,970.0,49.0,110.0,186.0,101.0,2020,5
2020-05-16,15.070666906019616,1.0,6.6994625039327245,514.0,28.0,102.0,106.0,59.0,2020,5
2020-05-17,15.246990999071226,1.0,6.738691566814679,326.0,41.0,97.0,53.0,44.0,2020,5
2020-05-18,15.603225816377845,1.0,6.902606718277769,944.0,33.0,113.0,235.0,83.0,2020,5
2020-05-19,15.38317278546552,1.0,6.737877977599212,888.0,27.0,98.0,211.0,85.0,2020,5
2020-05-20,15.534595861861751,1.000117243867244,6.853277247602647,771.0,29.0,94.0,210.0,72.0,2020,5
2020-05-21,15.80059295598789,1.0,6.948629372258883,799.0,34.0,108.0,174.0,78.0,2020,5
2020-05-22,16.030298699876457,1.0,7.0410645676630965,724.0,36.0,92.0,154.0,74.0,2020,5
2020-05-23,15.379733086203586,1.0,6.817898738470956,328.0,30.0,91.0,63.0,35.0,2020,5
2020-05-24,15.710674940515913,1.0,7.010211972300096,279.0,27.0,92.0,55.0,47.0,2020,5
2020-05-25,16.237086177481615,1.0,7.219222462716327,252.0,23.0,78.0,34.0,49.0,2020,5
2020-05-26,15.853204182387586,1.0,6.997689801791823,751.0,23.0,77.0,159.0,76.0,2020,5
2020-05-27,15.844374467144881,1.0,6.982086394868503,615.0,26.0,65.0,125.0,66.0,2020,5
2020-05-28,15.855592162218676,1.0,6.9504099965723265,523.0,22.0,70.0,111.0,61.0,2020,5
2020-05-29,16.041592232155526,1.0000187345580809,6.991297876113688,459.0,20.0,50.0,114.0,42.0,2020,5
2020-05-30,15.956452683588452,1.0,6.990518680952146,238.0,21.0,55.0,54.0,23.0,2020,5
2020-05-31,17.475644475267554,1.0,7.923385175380837,121.0,22.0,39.0,28.0,13.0,2020,5
2020-06-01,17.938176348776874,1.0,8.016968012550446,233.0,21.0,63.0,50.0,17.0,2020,6
2020-06-02,17.306648773189963,1.0,7.619441120425937,247.0,25.0,50.0,35.0,34.0,2020,6
2020-06-03,16.484354975022573,1.0,7.237986013547966,280.0,21.0,50.0,61.0,32.0,2020,6
2020-06-04,16.32101673934252,1.0000162001036808,7.002839621625612,319.0,15.0,31.0,91.0,26.0,2020,6
2020-06-05,16.411703016840708,1.000016404199475,6.965779416480531,337.0,17.0,42.0,75.0,30.0,2020,6
2020-06-06,17.104134434143308,1.0,6.845175030148895,170.0,20.0,38.0,33.0,20.0,2020,6
2020-06-07,16.182056666862778,1.0,7.040111074015154,110.0,20.0,31.0,29.0,8.0,2020,6
2020-06-08,16.37072319923708,1.0,7.0786403487465845,274.0,15.0,43.0,63.0,24.0,2020,6
2020-06-09,15.98942991402498,1.0,6.880961648929019,254.0,23.0,38.0,50.0,38.0,2020,6
2020-06-10,15.808207257561197,1.000026059186132,6.721397431485902,233.0,12.0,29.0,57.0,26.0,2020,6
2020-06-11,16.19322417974612,1.0000141465403247,6.819796404674537,201.0,10.0,28.0,62.0,19.0,2020,6
2020-06-12,16.427080950587598,1.0,6.771819989656671,248.0,21.0,24.0,61.0,21.0,2020,6
2020-06-13,15.718962641969224,1.0,6.51024761862498,120.0,18.0,23.0,25.0,14.0,2020,6
2020-06-14,16.104999572983893,1.0,6.932571931594155,92.0,12.0,27.0,22.0,6.0,2020,6
2020-06-15,16.49353313727049,1.0,7.176293948997616,235.0,20.0,31.0,57.0,25.0,2020,6
2020-06-16,16.116668688066646,1.0,6.948378469236296,210.0,11.0,24.0,58.0,21.0,2020,6
2020-06-17,15.997364006656385,1.0,6.7960675306791964,219.0,21.0,29.0,57.0,23.0,2020,6
2020-06-18,16.435686638175387,1.0000322947867846,6.919533593789643,184.0,14.0,29.0,43.0,9.0,2020,6
2020-06-19,16.645711572393925,1.0,6.816209157100393,220.0,15.0,37.0,69.0,16.0,2020,6
2020-06-20,15.796396870765292,1.0000121489027272,6.529487659089643,125.0,10.0,20.0,32.0,5.0,2020,6
2020-06-21,16.785325980140666,1.0,7.3143137385308465,48.0,11.0,16.0,16.0,2.0,2020,6
2020-06-22,16.770231627069272,1.0,7.192162284571048,218.0,9.0,32.0,60.0,19.0,2020,6
2020-06-23,16.42848400193866,1.0,6.987892589237897,234.0,8.0,26.0,72.0,17.0,2020,6
2020-06-24,16.5892043890404,1.0,6.856710118871786,245.0,9.0,25.0,77.0,11.0,2020,6
2020-06-25,16.650309893527446,1.0000505807212574,6.943434018634568,249.0,11.0,22.0,70.0,20.0,2020,6
2020-06-26,16.827060872668024,1.0000265044095886,6.518861304500779,219.0,13.0,29.0,60.0,17.0,2020,6
2020-06-27,16.266292591131773,1.0,6.350640962413476,131.0,5.0,13.0,42.0,10.0,2020,6
2020-06-28,16.794882340252787,1.0,6.804621005889912,110.0,5.0,27.0,36.0,9.0,2020,6
2020-06-29,16.856984324015908,1.0000154894671622,7.050681910484434,279.0,7.0,31.0,89.0,17.0,2020,6
2020-06-30,16.428367373031527,1.0000189566272368,6.895254892390679,265.0,3.0,26.0,92.0,15.0,2020,6
2020-07-01,16.804936682850894,1.0,7.003231011333402,266.0,13.0,22.0,98.0,25.0,2020,7
2020-07-02,17.244893013364276,1.0,7.078017263794223,256.0,6.0,25.0,80.0,22.0,2020,7
2020-07-03,16.875700644667912,1.0,6.886240959484566,174.0,5.0,29.0,52.0,16.0,2020,7
2020-07-04,16.395228859605925,1.0,6.753943584836392,63.0,5.0,14.0,16.0,7.0,2020,7
2020-07-05,17.530493610338823,1.0000384148963921,7.395452894744934,89.0,3.0,16.0,29.0,8.0,2020,7
2020-07-06,17.336003969054733,1.0000607827743078,7.371676338772256,283.0,5.0,31.0,80.0,21.0,2020,7
2020-07-07,16.66107097275419,1.0000242851272283,7.0390597904533365,341.0,4.0,25.0,107.0,19.0,2020,7
2020-07-08,16.26933864129622,1.0,6.7964327168369145,306.0,4.0,28.0,99.0,20.0,2020,7
2020-07-09,16.433895937164518,1.0,6.8449193890246605,288.0,8.0,29.0,93.0,23.0,2020,7
2020-07-10,16.695738007535525,1.0,6.692259032451855,345.0,6.0,29.0,120.0,18.0,2020,7
2020-07-11,15.899957081518732,1.0,6.42081910070948,154.0,2.0,19.0,68.0,12.0,2020,7
2020-07-12,16.412608945654984,1.0000147974603002,6.918667814126554,97.0,4.0,15.0,33.0,3.0,2020,7
2020-07-13,16.685219195931758,1.0,7.102017604253792,337.0,4.0,33.0,99.0,31.0,2020,7
2020-07-14,14.705846319677562,1.000035999677105,6.777372231824688,324.0,3.0,23.0,83.0,23.0,2020,7
2020-07-15,16.164203714156947,1.0000382015517113,6.630794281149965,268.0,7.0,23.0,84.0,18.0,2020,7
2020-07-16,16.472134089263047,1.0000149664750957,6.779842518440257,296.0,2.0,28.0,88.0,22.0,2020,7
2020-07-17,16.802750734746038,1.0000498651721823,6.6933345768661825,325.0,3.0,26.0,102.0,21.0,2020,7
2020-07-18,16.017242300160433,1.0,6.346172727711388,132.0,4.0,15.0,37.0,9.0,2020,7
2020-07-19,16.285853264888026,1.0000204817913152,6.8413668295524275,100.0,2.0,22.0,27.0,6.0,2020,7
2020-07-20,16.724585024587654,1.0,7.1075044587929765,394.0,5.0,25.0,95.0,36.0,2020,7
2020-07-21,16.081418830475013,1.0000927578234509,6.702459044521407,290.0,1.0,30.0,83.0,23.0,2020,7
2020-07-22,16.06929108231147,1.000013694877376,6.666010774132737,364.0,4.0,34.0,122.0,22.0,2020,7
2020-07-23,16.445150775004535,1.0000221855201854,6.834757163066226,319.0,3.0,29.0,101.0,17.0,2020,7
2020-07-24,16.683145444549645,1.0000656630365334,6.671497256945622,347.0,3.0,26.0,103.0,21.0,2020,7
2020-07-25,16.02552218796416,1.000009808302711,6.3770177349733785,156.0,8.0,21.0,34.0,7.0,2020,7
2020-07-26,16.399249837746858,1.0000829844829144,6.779688377926862,97.0,6.0,18.0,24.0,8.0,2020,7
2020-07-27,16.804708018101824,1.000041092972119,7.157272704675843,362.0,1.0,19.0,102.0,30.0,2020,7
2020-07-28,16.266330366978607,1.0001394456676904,6.792739468015361,332.0,3.0,17.0,87.0,19.0,2020,7
2020-07-29,16.118948477241545,1.000067273200922,6.654723445606612,447.0,3.0,19.0,131.0,28.0,2020,7
2020-07-30,16.429394483340893,1.0000542222496298,6.845967505462218,340.0,3.0,17.0,78.0,25.0,2020,7
2020-07-31,16.927116824462285,1.0001664109219923,6.718586814383715,392.0,2.0,24.0,112.0,31.0,2020,7
2020-08-01,19.194380196726282,1.0001078824716778,6.354483537318223,141.0,5.0,22.0,45.0,11.0,2020,8
2020-08-02,19.391898552837947,1.0,6.741327134776668,95.0,3.0,21.0,21.0,11.0,2020,8
2020-08-03,17.82593283089842,1.0000302180275202,7.085231454841175,428.0,3.0,30.0,128.0,24.0,2020,8
2020-08-04,16.671067941685152,1.000052898501266,6.728915717199363,369.0,2.0,32.0,105.0,33.0,2020,8
2020-08-05,16.665482528172916,1.000072335556193,6.756277572298572,378.0,4.0,20.0,115.0,32.0,2020,8
2020-08-06,17.069092510554405,1.0002875149310155,6.904208053148046,349.0,4.0,21.0,113.0,22.0,2020,8
2020-08-07,17.699275216498833,1.0001736798997405,6.679924331868122,417.0,2.0,25.0,108.0,35.0,2020,8
2020-08-08,17.45140092236142,1.0000279359862818,6.3717914107742954,177.0,3.0,16.0,56.0,14.0,2020,8
2020-08-09,18.43880476485053,1.0,6.835008002092426,115.0,2.0,17.0,41.0,9.0,2020,8
2020-08-10,20.16163125629644,1.0001236772555249,7.521906614916041,376.0,1.0,29.0,108.0,24.0,2020,8
2020-08-11,17.936517776836983,1.0000833344382871,7.0394284415808706,386.0,4.0,22.0,103.0,37.0,2020,8
2020-08-12,17.86177695168305,1.0003531373883865,6.911097849355817,433.0,2.0,28.0,117.0,29.0,2020,8
2020-08-13,17.969378530180887,1.0004775697023434,6.9773751920017935,391.0,4.0,24.0,118.0,24.0,2020,8
2020-08-14,18.20826103209094,1.0004651456757865,6.784167637991214,347.0,3.0,26.0,86.0,26.0,2020,8
2020-08-15,18.20105006432668,1.0000258245562623,6.4145857095295575,221.0,5.0,21.0,65.0,20.0,2020,8
2020-08-16,18.7107728656113,1.0000408657783442,7.0363695838132,120.0,3.0,18.0,40.0,10.0,2020,8
2020-08-17,17.55905101490011,1.0001750206965536,7.197115163907977,492.0,3.0,26.0,142.0,29.0,2020,8
2020-08-18,16.6251403983986,1.0001669722007809,6.821880533120321,411.0,1.0,25.0,130.0,22.0,2020,8
2020-08-19,16.497390919328982,1.0000270451620947,6.732548017569786,485.0,5.0,22.0,150.0,39.0,2020,8
2020-08-20,16.899994727463227,1.0005708481783444,6.876811502096832,422.0,3.0,24.0,120.0,33.0,2020,8
2020-08-21,17.06517516177724,1.0006238468265904,6.697523608779602,430.0,5.0,21.0,139.0,29.0,2020,8
2020-08-22,16.644895249063563,1.0001872823618716,6.38124384817892,191.0,2.0,17.0,59.0,16.0,2020,8
2020-08-23,17.450622274195695,1.000120851491586,6.912819300897058,130.0,1.0,26.0,43.0,12.0,2020,8
2020-08-24,17.00719061351268,1.000246977233156,7.1442152008462,554.0,3.0,24.0,134.0,31.0,2020,8
2020-08-25,16.33445074575746,1.0000150838801307,6.769451782853148,413.0,4.0,26.0,121.0,27.0,2020,8
2020-08-26,16.371565454911327,1.000016960059891,6.693812006835881,388.0,3.0,34.0,126.0,23.0,2020,8
2020-08-27,16.780226339152232,1.0,6.823469843221741,382.0,2.0,24.0,132.0,24.0,2020,8
2020-08-28,16.789140544396588,1.0,6.619259869416842,382.0,4.0,25.0,109.0,29.0,2020,8
2020-08-29,16.017504757525295,1.0,6.317786130981372,234.0,4.0,25.0,73.0,22.0,2020,8
2020-08-30,17.239483888928714,1.0,6.910608568504712,100.0,5.0,22.0,24.0,8.0,2020,8
2020-08-31,17.14037056367783,1.000015531084659,7.167587973107338,413.0,2.0,30.0,121.0,29.0,2020,8
2020-09-01,16.39871091986025,1.0,6.7154262581099085,330.0,3.0,17.0,97.0,32.0,2020,9
2020-09-02,16.38648370983945,1.0,6.729918920901265,406.0,3.0,21.0,127.0,25.0,2020,9
2020-09-03,17.467991335165348,1.0000144422604131,6.960724757397013,341.0,3.0,25.0,103.0,23.0,2020,9
2020-09-04,18.550070669303185,1.0003221815690806,6.98253577128176,395.0,2.0,23.0,102.0,33.0,2020,9
2020-09-05,17.2397702156443,1.0,6.493999012589593,203.0,3.0,23.0,61.0,17.0,2020,9
2020-09-06,17.403908751586098,1.0,6.4254821949313214,143.0,2.0,11.0,44.0,10.0,2020,9
2020-09-07,18.97494331592648,1.0,7.379883751262042,72.0,1.0,17.0,19.0,11.0,2020,9
2020-09-08,18.16556968912614,1.0000157659089297,7.02846776549487,369.0,1.0,21.0,120.0,23.0,2020,9
2020-09-09,16.709225848262125,1.0,6.874342890994228,400.0,5.0,21.0,132.0,37.0,2020,9
